32388
24393	22870	1
24123	8134	147
24123	20651	134
5171	23030	32
12944	9116	134
12944	16210	18
12944	16210	19
23114	12323	201
23114	12323	202
10196	5184	134
13557	9882	325
9249	10606	134
24225	14568	32
7750	19485	134
7750	15636	68
7750	24269	68
22713	10498	24
22713	9366	134
22713	1759	18
22713	17451	18
22713	17451	19
6231	6232	288
19690	19694	230
19690	19694	231
22390	10606	134
14185	9366	134
14185	10319	18
14185	10319	19
23889	3748	273
21834	11199	94
21834	11199	349
4005	17020	164
4005	7452	99
16167	19920	72
12467	9116	134
12467	17293	134
10441	12994	86
10441	12001	86
4902	16236	6
4902	1000	349
4902	8671	134
17822	14770	86
13548	467	205
10635	12994	32
7651	13090	86
9534	9366	134
12041	11003	18
5687	16892	273
865	9366	134
865	8503	273
12372	10606	134
12372	7838	273
22554	9366	134
4660	9116	134
15208	7473	134
14118	13935	151
14121	19481	134
817	8820	166
20118	12994	86
19349	14945	32
19349	14679	221
20844	20904	263
21621	19926	147
21621	18432	134
3013	7627	274
20872	12994	274
2658	469	18
2658	469	19
1934	5184	134
1934	8843	18
1934	8843	19
14001	13326	221
8559	14958	339
8559	23096	47
5265	3964	329
5265	3964	189
17923	12994	32
5456	12994	32
5429	6354	221
3043	693	157
3043	17469	273
15462	12994	32
15462	3377	327
13418	3964	329
7464	4697	263
3370	18036	319
3370	6630	166
24353	11669	319
9655	18168	94
9655	18168	262
13394	3748	273
18287	4697	121
21428	4697	121
21428	23703	262
21428	23703	209
3445	23704	6
3445	23703	208
448	17295	175
9990	16549	94
9990	16549	349
9990	22892	97
2169	4697	121
2169	20651	134
18733	348	121
12973	8581	307
2932	7686	262
2932	1812	14
2932	17803	273
2932	17803	273
14576	2552	145
14576	2552	183
15230	12691	250
12356	15659	282
12356	22073	140
9330	13358	160
19396	16480	349
19396	16480	208
19396	16480	209
3537	17364	7
14595	10545	166
23443	14674	183
23443	23470	306
19684	19148	288
19684	11121	288
11589	467	205
20304	23635	32
18348	18812	319
3759	13484	346
3759	20903	215
3759	473	215
3759	11485	215
8250	1452	329
19018	22142	122
1242	4697	121
1242	8671	134
19318	22844	259
11854	10021	212
11854	4222	255
32	17199	72
32	13190	133
17508	17020	164
17508	7452	99
4687	17293	134
22521	12994	32
20007	12994	147
20007	21416	18
20007	21416	19
4237	15326	134
14327	9116	134
14327	20257	18
14327	20257	19
7225	22667	274
7225	9542	259
8530	16198	163
8530	3718	263
9573	6630	166
9754	9438	349
9754	12344	262
2257	9438	349
2257	12344	262
2257	21913	325
3891	12994	58
22806	17020	164
22806	7452	99
17769	18306	227
17769	1978	112
8922	596	32
21727	22860	273
13392	6140	157
13392	16666	157
13392	10606	134
13392	4043	18
13392	20781	18
13392	4043	19
13392	20781	19
4555	15652	134
15837	4468	339
2153	18037	218
24463	17020	164
13265	14958	339
13265	23096	47
15469	13345	32
15469	17196	221
15469	2218	106
871	12363	115
871	20731	32
871	10114	32
871	10114	86
871	10114	212
2530	19956	246
2530	24246	65
17930	6225	79
17930	6225	94
17930	6225	111
17930	6225	262
17930	3351	183
17930	6225	278
17930	21546	278
13873	4694	221
15452	18690	187
15452	18690	86
9277	4349	198
4771	9366	134
18493	18492	14
12731	9366	134
12731	14899	18
12731	19938	18
12731	5374	19
12731	14899	19
12731	19938	19
13322	3353	190
10753	17199	32
10753	22902	7
12626	20955	319
12626	8243	205
7454	6630	166
23169	10545	166
23169	7771	215
22072	5807	246
22072	465	65
24188	7889	263
18367	4175	331
18367	1317	331
18367	15876	331
10177	19956	32
14243	8134	72
14243	19561	98
4925	11425	238
21010	13566	262
21010	7902	134
3716	10942	335
3716	3569	335
6554	9366	134
6554	3966	134
6554	3966	134
3600	10833	24
15026	9837	79
15026	9837	20
15026	18176	319
15026	2218	215
4491	18492	14
23549	19920	183
23549	2218	53
23549	23550	259
7819	6271	334
6835	7075	329
617	10606	134
16905	17020	164
16905	7452	99
15743	6873	319
15743	10914	56
1723	19956	86
1723	19956	57
1464	19873	273
6092	19048	134
12803	9366	134
10418	17064	221
16172	8633	329
16172	23288	329
1620	7027	329
7811	7044	329
7811	16931	329
7811	486	329
7811	5734	329
2973	10054	59
20873	8134	72
20259	836	59
7142	8839	160
5402	13090	86
14863	14958	339
14863	23096	47
14863	4169	214
3023	18492	349
3023	18492	208
5780	3529	329
5421	21	197
5421	1393	23
10916	15415	238
539	1281	349
3649	17020	164
3649	7452	99
3649	17660	112
22243	22931	7
12940	4937	173
10776	23635	32
13837	17469	273
23783	22628	6
23783	5029	262
23783	5029	209
23783	4056	259
1597	17502	221
17700	17469	273
15378	16210	349
15378	1356	259
16790	705	186
9186	22892	97
9186	8134	72
2621	11794	208
2621	11794	209
2621	17469	273
591	14958	339
591	7643	214
20743	924	154
20743	17875	154
8295	6238	273
15935	5040	109
5826	9116	134
15105	16210	349
15105	9116	134
19526	10547	212
19526	10547	321
3856	23635	32
3856	23635	147
21006	13566	262
21006	7902	134
22844	19318	325
17464	8134	72
17464	17466	64
17464	8134	133
2775	19425	86
2775	22921	105
1120	2448	32
1120	7003	329
3591	8977	92
3591	8977	91
8595	14380	262
13106	12994	274
13106	2618	273
8561	22928	7
6492	17020	164
6492	7452	99
10505	3748	273
18238	4293	32
23835	8116	349
10388	12994	32
22236	20998	18
22236	21090	18
22236	20998	19
22236	21090	19
10353	4261	32
15490	20651	134
15490	17196	221
13524	17449	208
13524	17449	209
3265	3832	32
15015	2824	160
8821	2824	160
4223	2824	160
8562	12994	184
8562	17773	263
12865	4697	121
7742	7569	24
7742	2889	19
7957	14679	221
9998	2913	325
563	12041	262
1208	10606	134
1208	16826	18
1208	16826	19
17894	20818	133
15411	7515	288
12246	14958	339
12246	23096	47
12246	14722	214
14722	14958	339
14722	23096	47
14722	12246	214
19116	19116	327
19116	19116	327
19116	19116	327
1225	16597	262
1225	16597	208
1225	16597	209
1225	23635	274
1225	8671	134
21832	5168	122
7221	12768	144
21719	9366	134
22805	11000	255
19808	18207	24
10347	4242	32
3575	3194	183
7190	9366	134
10203	19722	32
18430	14958	339
18430	13178	47
18430	13178	98
18430	9473	214
18430	10101	214
18193	2352	86
18193	23602	26
18193	19926	275
11447	19722	86
11447	10203	327
11396	3748	273
11396	16442	18
11396	16442	19
10812	8790	127
2589	12732	319
2589	5878	319
2589	4376	205
18858	22870	282
18858	16185	327
17585	5569	254
17585	23072	127
16184	3598	327
16184	18858	255
22111	23832	238
20585	3012	262
5731	5178	24
6566	15444	86
17973	11270	255
1304	500	233
2036	6801	142
6177	6177	138
19287	10606	134
19287	10075	259
3714	19577	283
4523	17718	273
19342	15643	349
12878	22237	122
16672	7828	329
21539	22892	97
20837	13791	205
3300	9116	134
1727	13370	72
15699	6260	275
845	14958	339
845	23096	47
11244	6138	134
2148	348	245
4693	10040	110
17484	19527	122
10806	1440	69
11502	11508	306
14818	13566	262
14818	9366	134
16007	4513	160
11192	17064	221
11970	21714	18
9769	12994	274
11029	23763	284
11029	2504	26
11029	2520	26
5163	10747	228
9071	6260	275
1983	11586	339
24483	348	245
24483	24480	41
24483	6630	166
24483	14945	145
18472	14958	339
18472	23096	47
8116	20651	134
15458	3697	329
15458	3697	189
18843	13294	154
1699	24136	86
20211	20651	134
10541	6140	157
10541	16666	157
21323	9116	134
16433	9116	134
16433	6238	273
10404	9116	134
10404	21323	259
16326	12962	339
10596	12994	32
10596	20651	134
13056	7473	134
8	4810	349
8	8156	259
16795	4350	238
18511	13786	20
18511	13786	262
18511	2016	121
6122	4614	319
10764	14775	127
14281	22904	7
14281	8006	115
2265	4297	262
3942	4648	97
22352	5569	254
22352	14775	127
5300	20542	144
5300	5970	144
15433	14775	127
19742	1997	319
18543	22790	160
18543	5859	339
8320	11341	325
11341	8320	259
20714	2016	245
6362	23095	46
6362	17112	45
5869	14679	221
5869	14945	283
4482	10606	134
13796	18466	189
13796	19101	189
7607	10117	189
13685	8134	212
13685	8134	321
13685	8134	147
53	17718	273
19892	11463	134
19892	19937	128
19892	19937	185
6584	19481	134
19381	19920	32
19381	19921	329
2072	18072	254
2072	3697	329
23031	3434	86
23031	17469	273
13428	18919	86
13428	7473	134
13428	7473	134
22778	20295	349
20944	4697	121
9785	9366	134
6365	14674	284
6365	23602	26
14746	21141	14
8170	14769	315
11642	8134	185
11880	7021	329
11880	3697	329
22497	22497	256
22497	15363	215
9484	6536	208
9484	6536	209
22387	442	329
17417	12260	58
17417	18740	58
5854	6217	327
5854	3351	184
5347	24182	329
5347	15749	189
19095	17020	164
19095	7452	99
22153	11609	147
22153	17293	134
13558	23236	319
10370	5184	134
23504	20047	183
23504	9453	183
23504	21036	123
2645	19610	129
2645	7473	134
2645	9366	134
2645	19481	134
2645	12994	183
22088	21589	183
21395	996	319
21395	2218	97
762	2504	26
5880	274	293
6508	12994	183
24442	16887	147
24442	9366	134
24442	20781	18
24442	17345	18
24442	13328	18
24442	20781	19
24442	17345	19
24442	13328	19
3778	20651	134
3778	3748	273
3778	17015	259
19641	3748	273
14332	1291	32
2387	8996	319
17516	17449	262
17516	17449	208
17516	17449	209
17516	15272	259
21397	23782	259
20779	10993	319
20779	6630	166
23421	22943	41
6227	348	245
6227	393	245
6227	3115	40
6227	15444	40
6227	16303	40
6227	16701	40
20905	20906	231
22093	13138	259
14342	17293	134
61	9116	134
13797	12994	86
13244	23832	238
18417	9366	134
18417	15419	134
18417	2297	273
18417	2644	18
18417	2644	19
4198	3533	20
4198	11786	76
4198	6630	166
14702	20731	32
14702	10114	32
21039	8081	68
10533	1660	346
10533	1660	253
7612	12994	32
7612	24182	329
7612	24173	329
7612	9197	329
18364	4646	331
18364	7782	331
23578	22904	7
13367	13367	24
24435	5569	254
24435	8592	32
7586	12006	32
22225	23631	32
22225	6626	329
3872	19360	329
15839	17020	164
23575	10606	134
23575	17481	273
23575	17469	273
19629	20651	134
8519	14945	283
12649	23635	274
12649	17293	134
11498	7518	183
19088	4660	273
23850	18259	319
23850	22131	205
17320	6140	157
20021	4660	273
10571	19968	18
10571	19968	19
11531	20333	183
11531	11558	306
23827	22892	97
19843	9876	319
19843	6630	166
23950	20047	86
14489	4650	127
14489	12312	127
10975	6626	329
4019	20028	147
4019	7473	134
6849	16429	227
6849	16429	112
15971	10889	319
10697	12994	32
15741	7681	319
12444	15558	349
12444	15558	262
10282	10114	72
9574	8134	185
9045	5029	262
9045	5029	14
23466	14674	58
14169	15887	335
14169	809	335
1801	1802	323
22620	3391	24
18194	15424	7
18194	1606	282
22853	15074	273
6483	9116	134
24499	6271	334
6947	378	273
17462	23722	58
8652	23537	24
24604	12962	339
9937	8656	86
9937	14449	198
4344	4351	150
4344	16701	145
4344	16701	72
5208	693	157
5208	7127	157
9340	19942	275
22566	19926	147
22566	15326	134
10269	14679	221
10269	5040	109
20815	6630	166
7600	10606	134
7784	17020	164
21308	6630	166
21362	480	18
21362	480	19
20406	3964	329
20406	23773	329
1908	23832	238
5212	16887	283
23993	14841	283
21127	19470	319
22813	18458	319
1137	7681	319
1137	8996	319
8189	481	329
23951	3755	196
23951	19299	26
23951	2504	26
8474	17199	32
3956	12994	283
3956	22904	7
5351	10606	134
5351	5351	18
5351	14724	18
5351	5351	19
5351	14724	19
11432	17196	221
11479	14986	58
5094	19528	58
21926	15419	134
13123	5353	122
1813	20040	134
2844	19926	32
19588	17020	164
19588	7452	99
16587	11887	103
16587	20971	349
9787	13282	262
9787	13282	14
9787	7473	134
22882	8706	26
12296	12994	147
7497	16263	134
7497	7474	18
7497	7474	19
10708	20605	19
10708	7127	157
5917	12994	147
17354	12786	319
3648	17020	164
3648	16065	112
3648	6671	112
20946	6634	205
3440	19917	339
19597	754	281
1139	22931	105
1913	23100	214
12381	17293	134
2089	22168	134
2089	10967	319
9986	24143	273
9986	839	325
7824	8843	18
7824	14379	18
7824	22275	18
7824	8843	19
7824	14379	19
7824	22275	19
5385	10606	134
57	16284	26
16460	12994	32
17922	9116	134
17922	13144	325
17948	8134	183
18001	2513	26
5837	21914	325
9739	9366	134
1486	20071	94
1486	20071	349
1486	18081	319
16755	3342	32
16755	23631	86
2708	23343	316
2708	2445	316
2708	19679	316
14056	8134	32
14056	24136	86
8642	15363	106
7235	4697	121
3875	7452	99
6709	13957	221
5110	7902	134
3584	22724	339
21475	21475	24
21475	17718	273
11354	12994	32
20011	13898	66
18948	5335	227
24156	20040	134
24156	7891	69
12058	12994	147
12058	6138	134
21114	18432	134
13144	17922	259
18133	18131	201
18133	18131	202
10797	20492	329
10797	20492	329
6135	13360	269
22495	24176	221
22495	10545	166
14285	9343	32
14285	2270	105
5814	13279	99
8183	22168	134
8183	10977	79
8183	10977	111
8183	3546	66
16457	12853	221
6925	12699	94
6925	4880	103
6925	12699	349
1821	22035	281
1821	24022	281
8683	1436	184
19256	19956	32
19256	23042	327
13967	17157	147
10566	2900	32
10566	20492	329
16743	16744	325
3039	1684	18
3039	1684	19
6676	17020	164
6676	7452	99
8670	23574	319
8746	8816	32
8746	8942	329
18372	1642	153
23581	2799	263
21374	18190	144
11352	10606	134
11332	4840	1
6472	4695	274
21914	5837	259
7073	17190	254
7081	17190	175
7081	17190	254
14766	22724	339
6787	7473	134
6787	8395	18
6787	8395	19
21950	20137	297
5718	7518	32
5718	4487	157
5718	10606	134
5718	5965	18
5718	6313	18
5718	5965	19
5718	6313	19
10482	22913	7
9531	20977	329
14989	13336	259
7339	18602	319
8301	24114	189
3273	22904	105
3639	17020	164
3639	7452	99
3845	6495	14
16495	22761	189
21220	22670	319
21220	16853	56
21220	6630	166
22247	9865	221
10956	20152	273
3519	22724	339
15533	7020	329
15533	4934	329
4445	4445	166
4445	10029	166
16805	20167	35
21681	18816	262
21681	16870	319
7461	3342	147
7461	19481	134
22159	17766	274
22159	12888	325
21009	5924	273
9413	5423	262
9413	22146	319
17808	12994	32
21904	22222	319
17519	8517	231
4777	4351	150
22314	6630	166
22314	348	121
16579	2382	32
20345	23968	349
20345	22892	97
1401	9519	134
1401	9116	134
1846	24263	160
23654	15362	230
5374	9366	134
5374	12731	18
5374	24416	18
5374	11662	18
5374	12731	19
5374	24416	19
5374	11662	19
7270	17071	329
18002	7708	86
9222	9221	255
8908	13851	262
8908	7957	319
748	17196	221
11855	3767	298
19529	19921	329
11533	11546	306
15877	1789	273
15877	17481	273
15877	9187	325
14657	17020	164
14657	7452	99
19122	23635	32
19122	23635	147
5624	10545	166
2915	14379	349
2915	17985	349
2915	13861	262
2915	12994	274
3381	4697	121
924	17683	186
2704	19920	72
2249	22483	127
22089	9438	349
22089	5184	134
10217	20682	273
12883	7961	59
12883	12884	112
14469	5569	254
14469	5569	254
14791	5569	254
14791	3351	86
22069	20483	18
22069	20483	19
8479	19484	329
8479	4934	329
10880	15198	281
16970	12041	262
16970	6536	208
16970	6536	209
23647	23108	155
6427	8395	19
2122	11200	327
21055	21055	319
9575	9116	134
11847	9116	134
11847	23616	19
3943	17812	255
14843	8134	315
14562	3748	273
18057	2299	18
18057	2299	19
14583	14584	288
14583	14582	288
15028	4697	121
1077	6634	18
1077	6634	19
18591	14057	100
18591	8134	212
20383	16362	325
8210	16826	18
8210	2213	18
8210	16826	19
8210	2213	19
17873	3748	273
17873	18535	18
17873	18535	19
17873	12344	19
20452	17092	147
21654	12610	122
21654	21482	18
21654	21482	19
17251	23927	232
17251	8910	86
17251	8910	284
9911	5569	254
9911	19956	32
18107	7473	134
7573	17632	255
6237	12994	32
9559	8423	319
9559	10914	56
9559	22892	97
17999	22893	7
21604	3748	273
8176	7708	32
8117	3434	86
3834	12686	173
1281	2352	32
9059	9366	134
9059	17469	273
21258	24140	94
21258	24140	349
21258	24140	319
21258	3299	319
6189	12006	32
14640	2861	319
13336	14989	325
11886	19920	32
11448	6271	334
15178	15178	319
15178	6630	166
12807	10950	205
12807	22892	97
10661	3748	273
23505	13090	40
23505	23775	41
18233	21559	165
20554	7473	134
8095	22487	86
8095	8053	139
22739	22739	319
22739	6630	166
24198	17756	319
24198	5278	56
11876	6630	166
15662	5184	134
11251	18883	329
11251	14266	329
4057	16210	349
4057	16477	262
15950	3964	329
15950	7555	329
23997	22916	105
22657	20651	134
9001	4847	32
15461	12516	32
18110	15558	262
5301	10009	93
5301	17336	134
5181	7473	134
5181	17469	273
6895	6895	326
23676	4697	121
23676	23703	208
23676	23703	209
19367	6138	134
19367	19367	273
18019	8091	257
3630	8243	349
3630	4386	273
3630	15053	259
3630	9116	134
15613	9558	6
15613	10798	349
15613	10798	262
1917	11886	262
1917	11287	14
18884	19782	174
854	17020	164
854	7452	99
8686	17020	164
8686	7452	99
20642	17945	14
19573	19485	134
19573	22070	134
19573	20706	69
11725	12994	32
11725	17196	221
17751	9116	134
17751	17293	134
19057	22222	319
9175	8134	32
3163	23766	26
4489	3993	58
14826	15643	349
14826	15643	262
5991	12565	327
3523	8134	72
4869	20651	134
790	3423	319
21767	18436	319
13340	13090	147
11779	20492	329
11779	15427	329
11779	19101	329
17413	6630	166
19495	17020	164
19495	7452	99
13921	16074	23
13219	24116	23
1434	22724	339
2211	3232	122
10593	15957	32
7504	17311	268
2438	19926	32
342	9366	134
342	7902	134
342	17469	273
5127	9116	134
24127	16229	325
9873	22892	97
9873	6630	166
15043	24131	319
6170	9116	134
23481	22885	41
14210	8134	15
14210	22339	15
14210	2163	22
7029	9689	142
23015	278	293
2225	13808	151
15373	17561	94
15373	6121	319
15373	5443	205
15373	1097	56
10178	17199	32
10178	17199	86
10178	17199	57
9004	8706	26
9004	8706	26
9177	18612	98
21337	3351	147
21337	14588	273
16011	969	262
16011	20651	134
6110	6320	68
13125	6536	14
21633	22567	349
21633	22567	94
9462	18633	175
9462	277	293
9589	1809	286
21434	16736	319
21260	1700	262
21260	1700	349
21260	6630	166
22182	13090	32
6612	17020	164
6612	7452	99
1014	12957	191
1014	9362	191
1014	16388	290
1014	12957	58
1014	12957	288
1014	9362	288
1014	12957	289
1014	3351	287
2791	19740	319
16821	20970	20
8484	20492	329
824	10054	59
824	12592	227
824	9244	112
5359	8134	32
5359	9116	134
5359	18695	18
5359	18695	19
21527	718	319
2047	2046	255
2047	4764	35
2047	2046	279
2046	2047	279
18736	9437	6
5561	8387	325
7911	19124	24
7911	16197	273
3173	10416	319
12710	9324	259
9324	12710	325
954	4232	86
17122	5353	205
14593	13190	86
4625	17392	88
3376	17815	160
4623	1994	32
15049	6634	205
15049	22892	97
9794	4697	121
2460	8135	329
22050	9366	134
694	15643	349
694	15643	262
20433	3993	160
13429	9667	247
14689	12686	173
15782	10054	59
14757	4697	121
14757	9519	134
6528	12994	86
20338	18495	262
22777	22777	24
22777	9366	134
22777	17469	273
3243	8134	72
20551	17699	103
17635	14266	329
18936	12994	32
18936	17196	221
18797	11208	327
21694	6630	166
16980	17683	241
10978	2504	26
14485	10606	134
15147	12686	173
8384	9116	134
2345	3993	160
20831	3993	160
7968	10049	68
22721	9116	134
22721	3029	19
18044	12994	58
15112	6217	93
15112	20040	134
19413	19414	160
8962	4697	121
8962	17469	273
8601	1125	65
1265	5029	208
1265	5029	209
1265	20651	134
1265	19402	259
3109	10747	160
13356	24096	329
13356	3964	329
10451	22931	7
2181	17509	56
11558	11531	306
3285	5329	23
11574	20028	58
11574	23775	41
11574	11515	306
11515	20028	40
11515	11574	306
11554	20028	183
11554	21036	123
1848	17020	164
1848	7452	99
12506	10606	134
12506	7838	273
3132	8111	147
3132	5374	18
3132	5374	19
17386	10054	59
17386	12592	227
15637	10054	59
15637	12592	227
18173	13090	86
18173	19926	275
22614	2287	273
21522	14095	262
10010	10722	349
7489	9116	134
13962	13963	160
2571	6630	166
6217	5854	255
6217	3351	184
10438	12470	284
4763	19926	320
4763	23343	316
5474	15678	94
5474	3444	319
11528	14841	183
12600	18449	230
12600	18449	330
21349	8924	205
21349	23979	56
21349	22892	97
8064	10463	280
19117	7350	32
17043	12994	274
17043	20651	134
17043	19912	325
10781	16831	147
10781	10606	134
18900	12994	32
18900	19577	283
2160	2160	122
2160	9116	134
2160	17469	273
20869	9366	134
19766	20897	14
1744	17064	221
18500	12994	133
8528	10054	59
8528	12592	227
24554	10054	59
24554	12592	227
12988	5184	134
12988	18789	18
12988	18789	19
4217	19920	15
23158	6138	134
16529	5184	134
16529	16467	18
16529	16467	19
7869	5184	134
6484	4697	121
6484	18021	349
12844	15957	184
12844	10098	263
15649	19956	147
18353	18352	327
15827	4697	121
15827	18021	349
15827	22438	262
21826	16525	319
21826	22892	97
2272	2273	59
11442	4411	32
11442	7555	329
15939	8581	310
15939	8581	311
21052	5075	273
7126	16210	349
7126	9116	134
9060	14795	160
1549	10508	260
24204	20651	134
1207	10606	134
13405	9116	134
13405	11950	325
4179	22567	79
9086	4376	205
23829	21531	6
9400	1769	273
9400	12843	273
20271	5569	254
13224	4632	212
4606	15749	329
4606	20492	329
4606	6626	329
6482	20032	273
11950	9116	134
11950	13405	259
10515	17196	221
1302	14679	221
12270	9366	134
12270	14253	18
12270	14253	19
21820	475	273
2228	12850	340
11530	11501	306
21576	9366	134
11557	20028	58
11503	20028	40
13271	6335	273
12535	8001	329
12535	19134	329
15256	18921	160
22200	7473	134
6247	20651	134
12350	15710	175
12350	15710	254
1503	8134	32
11892	19722	72
9077	23631	32
24571	2941	286
11735	5184	134
11735	11735	18
11735	11735	19
16845	6140	157
16845	9116	134
17677	9116	134
6410	6140	157
6410	16666	157
2347	10023	134
7353	9116	134
12228	22870	282
12228	20690	327
6291	10114	32
6291	10117	329
17168	5011	262
6595	3351	32
6628	15670	252
6628	6629	278
6628	1800	278
6628	4255	278
7164	23984	111
18125	23631	275
18274	20257	14
2114	16090	32
14912	16242	132
5723	4573	18
5723	4573	19
23442	23406	306
23442	23452	306
24619	17476	329
24619	17476	189
24619	20492	189
21709	23984	111
562	16298	269
3467	9116	134
3467	17469	273
11647	467	205
15323	17450	329
9319	16326	142
14112	22379	155
4629	1331	246
4629	10360	65
14009	10606	134
15370	17866	183
6547	20835	275
7525	2572	327
2906	12994	74
14559	8134	274
14559	21865	259
15219	13439	329
15219	15749	329
15219	6626	329
15081	12787	66
22696	20651	134
16752	10453	327
16752	4961	86
20272	18779	329
20272	18779	189
12077	15326	134
10810	9116	134
10047	4697	121
10047	803	259
21715	18186	319
21715	5231	103
21715	22892	97
21715	6630	166
10345	22163	32
21844	20137	297
13121	7473	134
16221	4801	142
14306	8134	32
14306	8134	212
720	18459	154
19993	9841	262
19993	12994	274
8137	3922	282
16721	14996	221
16721	519	18
16721	519	19
11383	3922	282
14573	14573	24
13079	3748	273
13079	8828	273
3849	693	157
3717	8671	134
304	2483	26
304	2536	26
20285	12533	329
23972	4704	85
855	8427	329
13541	17020	164
13541	7452	99
21865	14559	325
16994	3748	273
2279	12994	274
16862	19299	26
16862	1771	26
7457	11003	349
10599	21022	101
10599	22904	7
10599	2050	115
10599	730	23
12939	17020	164
12939	7452	99
10039	23963	319
10039	18025	319
10039	4493	97
8470	8470	24
13822	2890	115
13344	17020	164
11330	4376	205
13407	3748	273
16872	22790	32
17444	643	147
17444	17293	134
16561	4006	329
16561	3187	189
16561	23288	189
21605	21604	262
21605	21604	14
21605	14258	274
8153	12331	144
8153	7377	259
12704	14945	183
12704	9093	263
13706	22921	7
13706	15836	115
21789	10423	319
18650	2397	15
18650	20167	35
3298	17347	221
9571	15270	205
9571	6630	166
11672	19926	32
11672	19926	86
11672	22930	7
21637	9003	319
5373	3734	32
19911	3748	273
19911	21731	325
20288	7473	134
7377	8153	325
6593	12686	238
2417	5118	14
2417	9366	134
2417	9366	134
2417	23006	273
727	3964	329
2760	16735	349
2760	3055	349
2760	3055	262
2760	8959	325
16663	10888	349
16663	10888	209
16663	17469	273
21702	21702	24
21702	3351	147
21702	14588	273
21702	377	273
1674	21116	259
19708	9366	134
22062	1436	147
22062	8986	157
22062	16920	157
22062	10606	134
12317	16638	160
12317	12327	160
7831	9366	134
7831	11770	18
7831	11770	19
16605	6296	243
22976	19676	134
22976	7332	154
22976	7255	153
22976	8782	153
22976	8041	153
2663	18501	32
2663	23631	32
2663	24173	329
2663	6626	329
21376	10914	56
10485	24136	86
335	22657	262
335	5184	134
548	6630	166
19569	5674	319
19569	6630	166
13674	19920	32
23474	23491	306
7451	9116	134
9056	4697	121
9056	17469	273
9056	2758	325
21538	8924	205
14853	23635	274
14853	17766	274
14853	8671	134
14853	9116	134
14853	6630	166
20509	21936	14
974	10606	134
974	3086	18
974	3086	19
14537	3579	18
14537	8900	18
14537	3231	18
14537	8900	19
14537	3231	19
6205	14958	339
6205	23096	47
8638	23096	47
4040	14958	339
4040	23096	47
4944	14958	339
4944	23096	47
21698	61	6
21698	16845	349
21698	9116	134
5210	20811	329
5210	20811	329
5210	24173	329
12971	4386	273
22332	8134	147
3554	4695	142
18497	10114	32
18497	6630	166
8033	12516	32
4423	17020	164
4423	7452	99
5914	23078	18
5914	23078	19
23460	23473	306
23651	14861	319
23651	2016	121
23418	23419	306
23418	23433	306
21292	21292	24
14225	17020	164
11670	6140	157
11670	22968	134
11670	24143	273
11670	14019	18
2921	8359	236
20612	17020	164
20612	7452	99
5097	19920	183
17954	1714	325
4307	23635	32
4307	17293	134
4285	16588	275
1903	12814	23
11547	7518	183
11547	22008	123
907	9667	32
15573	8816	32
20649	2448	183
3603	8134	32
3603	9366	134
9171	9575	262
12021	6138	134
12021	13412	273
2540	8587	161
22765	12385	142
17207	6059	6
17207	8671	134
10681	12994	86
4714	17293	134
5635	4386	273
9205	9357	32
24208	7945	349
9975	2860	223
9975	348	121
15774	7902	134
22858	4386	273
19389	9116	134
16089	12994	283
4954	5440	319
4954	6630	166
21791	11669	319
18405	5817	264
20636	12994	58
2978	8671	134
19307	2978	259
15773	3748	273
3756	704	134
3756	7891	69
17871	18071	32
20168	20137	297
20168	21608	325
4930	17313	32
4930	4128	198
12951	5571	23
8404	21336	259
20643	5184	134
7848	7848	165
7848	15626	23
21498	12768	144
19775	22786	56
6014	9653	259
12873	20651	134
12873	5591	325
9477	11001	111
9477	348	121
15172	2352	32
15067	2504	26
15067	2510	26
22362	7473	134
7467	17310	268
11543	11516	306
22674	10015	319
10003	7473	349
14030	17361	32
14030	17199	32
14030	6808	54
14030	6121	281
11553	18773	183
11553	18773	184
13217	6630	166
20794	12994	183
20794	17747	151
21058	6630	166
21058	8820	166
953	12994	274
3308	12994	86
9310	8662	259
15006	1074	189
3473	18292	93
10932	1653	153
719	8735	18
719	8735	19
14864	22907	7
19164	659	65
19164	14963	65
2757	10590	205
2757	6630	166
15673	15673	24
11659	6630	166
15736	17020	164
15736	7452	99
15736	15911	112
10230	4697	121
10230	4697	121
10230	17051	325
16232	251	293
10153	1910	349
10153	1910	262
2363	14945	160
22408	7024	329
22408	481	329
16088	22685	329
10454	19926	160
23336	8910	32
23922	6138	134
7668	8706	26
20587	4333	262
20587	15652	134
20587	19481	134
21738	19694	231
9118	17196	221
8714	7350	86
8714	7350	212
8714	9189	7
8714	992	154
8714	992	153
15242	15659	339
16285	6271	334
12727	9366	134
4490	4340	319
17204	10606	134
14010	19292	7
14696	8706	26
14696	622	327
14696	24405	255
22486	6476	59
18515	19970	329
21375	2832	205
21375	6630	166
21210	12932	231
8673	20010	32
7260	6958	115
16589	6271	334
4585	17020	164
6477	17020	164
6477	7452	99
6477	6477	30
6477	3794	31
16349	17020	164
16349	7452	99
14090	22790	72
15530	8409	32
20795	9366	134
21707	6630	166
5591	12873	259
20951	5032	319
12181	18306	227
24284	19956	32
24284	6140	157
24284	19481	134
21728	11196	122
21728	6876	122
1838	4993	183
23389	16652	195
10868	19101	329
10868	17895	329
24004	6389	255
20715	2016	245
20715	20716	306
13030	9366	134
5238	3598	255
5238	11210	255
1577	14775	127
1577	3351	32
21749	3395	94
21749	3395	262
16940	13077	154
679	7452	99
8859	17060	32
8859	19083	86
